https://youtu.be/gAtBlRy8ZbA,준준추월 ~ Mooned Insect,동방영야초 1면 보스,蠢々秋月　～ Mooned Insect,th08_03,
https://youtu.be/68R9_Qv0_2w,밤참새의 노랫소리 ~ Night Bird,동방영야초 2면 필드,夜雀の歌声　～ Night Bird,th08_04,
https://youtu.be/i2i2-UaEJ90,이젠 노래밖에 들리지 않아,동방영야초 2면 보스,もう歌しか聞こえない,th08_05,
https://youtu.be/Kjok22jxvGU,그리운 동방의 피 ~ Old World,동방영야초 3면 필드,懐かしき東方の血　～ Old World,th08_06,
https://youtu.be/4sWSZGGY28g,플레인 아시아,동방영야초 3면 보스,プレインエイジア,th08_07,
https://youtu.be/p4UcFxvf7S0,영야의 대가 ~ Imperishable Night,동방영야초 4면 필드,永夜の報い　～ Imperishable Night,th08_08,
https://youtu.be/4qT6938Rf4s,소녀기상곡 ~ Dream Battle,동방영야초 4면 보스,少女綺想曲　～ Dream Battle,th08_09,
https://youtu.be/ogKazxogZmk,사랑색 마스터 스파크,동방영야초 4면 보스,恋色マスタースパーク,th08_10,
https://youtu.be/Mk1daNN4lv8,신데렐라 케이지 ~ Kagome-Kagome,동방영야초 5면 필드,シンデレラケージ　～ Kagome-Kagome,th08_11,
https://youtu.be/zbp11PC1sBU,광기의 눈동자 ~ Invisible Full Moon,동방영야초 5면 보스,狂気の瞳　～ Invisible Full Moon,th08_12,
https://youtu.be/tpwwArjzcXg,보이지 1969,동방영야초 6면 필드,ヴォヤージュ1969,th08_13,
https://youtu.be/B2aI0il8EfE,천년환상향 ~ History of the Moon,동방영야초 6면 A 보스,千年幻想郷　～ History of the Moon,th08_14,
https://youtu.be/hlvHI_9SKT8,죽취비상 ~ Lunatic Princess,동방영야초 6면 B 보스,竹取飛翔　～ Lunatic Princess,th08_15,
https://youtu.be/2w7FcsdiWLg,보이지 1970,동방영야초 6면 라스트 스펠,ヴォヤージュ1970,th08_16,
https://youtu.be/jjD6a4771iU,익스텐드 애쉬 ~ 봉래인,동방영야초 엑스트라 필드,エクステンドアッシュ　～ 蓬莱人,th08_17,
https://youtu.be/vnuFHxgTU08,"달까지 닿아라, 불사의 연기",동방영야초 엑스트라 보스,月まで届け、不死の煙,th08_18,
https://youtu.be/Qo3NJuUWpNs,달맞이꽃,동방영야초 엔딩,月見草,th08_19,
https://youtu.be/xcitRC2jyTw,Eternal Dream ~ 유현의 단풍나무,동방영야초 스태프롤,Eternal Dream　～ 幽玄の槭樹,th08_20,
https://youtu.be/TjC3fhXbv9M,동방요괴소정,동방영야초 라스트 워드,東方妖怪小町,th08_21,
https://youtu.be/BelgjkJnokg,화영총 ~ Higan Retour,동방화영총 타이틀,花映塚 ～ Higan Retour,th09_01,
https://youtu.be/Z53rNqED1KY,봄빛 오솔길 ~ Colorful Path,동방화영총 레이무 테마,春色小径　～ Colorful Path,th09_02,
https://youtu.be/sKJGPO3cyL0,오리엔탈 다크플라이트,동방화영총 마리사 테마,オリエンタルダークフライト,th09_03,
https://youtu.be/zf2sX8vUjJU,플라워링 나이트,동방화영총 사쿠야 테마,フラワリングナイト,th09_04,
https://youtu.be/YlPwsT2X560,동방요요몽 ~ Ancient Temple,동방화영총 요우무 테마,東方妖々夢　～ Ancient Temple,th09_05,
https://youtu.be/rrFVV7EsQsI,광기의 눈동자 ~ Invisible Full Moon,동방화영총 레이센 테마,狂気の瞳　～ Invisible Full Moon,th09_06,
https://youtu.be/Chc-n4NKBAo,말괄량이 연랑의 모험,동방화영총 치르노 테마,おてんば恋娘の冒険,th09_07,
https://youtu.be/wZtO9ghcfmk,유령악단 ~ Phantom Ensemble,동방화영총 프리즘리버 자매 테마,幽霊楽団　～ Phantom Ensemble,th09_08,
https://youtu.be/4CaAq7Adp1U,이젠 노래밖에 들리지 않아 ~ Flower Mix,동방화영총 미스티아 테마,もう歌しか聞こえない　～ Flower Mix,th09_09,
https://youtu.be/59AafBMBZIw,우사님의 새하얀 깃발,동방화영총 테위 테마,お宇佐さまの素い幡,th09_10,
https://youtu.be/jlbaQzxivLU,풍신소녀 (Short Version),동방화영총 아야 테마,風神少女　(Short Version),th09_11,
https://youtu.be/9fuBiuSPE3c,포이즌 바디 ~ Forsaken Doll,동방화영총 메디슨 테마,ポイズンボディ　～ Forsaken Doll,th09_12,
https://youtu.be/4SxRnT5lSlA,금석환상향 ~ Flower Land,동방화영총 유카 테마,今昔幻想郷　～ Flower Land,th09_13,
https://youtu.be/JKkqdqEUV5g,피안귀항 ~ Riverside View,동방화영총 코마치 테마,彼岸帰航　～ Riverside View,th09_14,
https://youtu.be/GmbpxKOs-jE,60년만의 동방재판 ~ Fate of Sixty Years,동방화영총 시키에이키 테마,六十年目の東方裁判　～ Fate of Sixty Years,th09_15,
https://youtu.be/AiTrqAmMOHc,꽃이 비치는 무덤,동방화영총 대화 테마,花の映る塚,th09_16,
https://youtu.be/gU7kBW4aHEo,차안의 언덕,동방화영총 대화 테마,此岸の塚,th09_17,
https://youtu.be/irnaPX_Pmu0,꽃은 환상대로,동방화영총 엔딩,花は幻想のままに,th09_18,
https://youtu.be/NDH4ktWROmY,혼의 꽃 ~ Another Dream…,동방화영총 스태프롤,魂の花　～ Another Dream...,th09_19,
https://youtu.be/MjJ5smw88nU,봉인된 신들,동방풍신록 타이틀,封印されし神々,th10_01,
https://youtu.be/2T_01QdtvDA,인간을 사랑한 신 ~ Romantic Fall,동방풍신록 1면 필드,人恋し神様　～ Romantic Fall,th10_02,
https://youtu.be/2c-lBbou3Sk,이나다히메님께 야단맞으니까,동방풍신록 1면 보스,稲田姫様に叱られるから,th10_03,
https://youtu.be/EH2DGDn3LYM,재앙신께서 다니시는 길 ~ Dark Road,동방풍신록 2면 필드,厄神様の通り道　～ Dark Road,th10_04,
https://youtu.be/_3Z_5pxdYpc,운명의 다크사이드,동방풍신록 2면 보스,運命のダークサイド,th10_05,
https://youtu.be/LcgZ18yOMgo,신들이 사랑한 환상향,동방풍신록 3면 필드,神々が恋した幻想郷,th10_06,
https://youtu.be/s-jF61FpQW8,아쿠타가와 류노스케의 캇파 ~ Candid Friend,동방풍신록 3면 보스,芥川龍之介の河童　～ Candid Friend,th10_07,
https://youtu.be/kNU9lDxu-is,폴 오브 폴 ~ 가을다워지는 폭포,동방풍신록 4면 필드,フォールオブフォール　～ 秋めく滝,th10_08,
https://youtu.be/qJT5VIH-V_k,요괴의 산 ~ Mysterious Mountain,동방풍신록 4면 보스,妖怪の山　～ Mysterious Mountain,th10_09,
https://youtu.be/Ah3cSa_Mdh0,소녀가 본 일본의 원풍경,동방풍신록 5면 필드,少女が見た日本の原風景,th10_10,
https://youtu.be/eZjeRoDtIUM,신앙은 덧없는 인간을 위해,동방풍신록 5면 보스,信仰は儚き人間の為に,th10_11,
https://youtu.be/aM4UWoXXHCM,기둥의 묘지 ~ Grave of Being,동방풍신록 6면 필드,御柱の墓場　～ Grave of Being,th10_12,
https://youtu.be/r_1BEDs0yDY,신성하고 장엄한 옛 전장 ~ Suwa Foughten Field,동방풍신록 6면 보스,神さびた古戦場　～ Suwa Foughten Field,th10_13,
https://youtu.be/RuZuFmINp94,"내일은 휴일, 어제는 평일",동방풍신록 엑스트라 필드,明日ハレの日、ケの昨日,th10_14,
https://youtu.be/1WJf97U-XuE,네이티브 페이스,동방풍신록 엑스트라 보스,ネイティブフェイス,th10_15,
https://youtu.be/8RwHNzNomrg,산기슭의 신사,동방풍신록 엔딩,麓の神社,th10_16,
https://youtu.be/ix0h4PdFzNM,신은 은혜의 비를 내리니 ~ Sylphid Dream,동방풍신록 스태프롤,神は恵みの雨を降らす　～ Sylphid Dream,th10_17,
https://youtu.be/GKYbYMf25c8,지령들의 기상,동방지령전 타이틀,地霊達の起床,th11_01,
https://youtu.be/1QCuPdm8Kmk,어둠의 풍혈,동방지령전 1면 필드,暗闇の風穴,th11_02,
https://youtu.be/cQSvvxpmckc,봉인당한 요괴 ~ Lost Place,동방지령전 1면 보스,封じられた妖怪　～ Lost Place,th11_03,
https://youtu.be/VKcMAe64HzQ,건너는 발길이 끊어진 다리,동방지령전 2면 필드,渡る者の途絶えた橋,th11_04,
https://youtu.be/udOaBx-usSY,녹안의 젤러시,동방지령전 2면 보스,緑眼のジェラシー,th11_05,
https://youtu.be/Ex0LsiImWLw,옛 지옥 길거리를 가다,동방지령전 3면 필드,旧地獄街道を行く,th11_06,
https://youtu.be/Pc2aFmgzUXA,꽃의 술잔 오오에야마,동방지령전 3면 보스,華のさかづき大江山,th11_07,
https://youtu.be/ww5nCcqPOnU,하트펠트 팬시,동방지령전 4면 필드,ハートフェルトファンシー,th11_08,
https://youtu.be/d9VjO8zQCgQ,소녀 사토리 ~ 3rd eye,동방지령전 4면 보스,少女さとり　～ 3rd eye,th11_09,
https://youtu.be/hR0lIxlYXG8,폐옥 럴러바이,동방지령전 5면 필드,廃獄ララバイ,th11_10,
https://youtu.be/dt-bkpBkqQQ,시체여행 ~ Be of good cheer!,동방지령전 5면 보스,死体旅行　～ Be of good cheer!,th11_11,
https://youtu.be/8isuIYeZbFk,업화 맨틀,동방지령전 6면 필드,業火マントル,th11_12,
https://youtu.be/eYy7ecvKjUo,영지의 태양신앙 ~ Nuclear Fusion,동방지령전 6면 보스,霊知の太陽信仰　～ Nuclear Fusion,th11_13,
https://youtu.be/AXp8DErccU8,라스트 리모트,동방지령전 엑스트라 필드,ラストリモート,th11_14,
https://youtu.be/B7EIoNYTKEk,하르트만의 요괴소녀,동방지령전 엑스트라 보스,ハルトマンの妖怪少女,th11_15,
https://youtu.be/i3mPjzfBaEs,지령들의 귀가,동방지령전 엔딩,地霊達の帰宅,th11_16,
https://youtu.be/O_NOPm4Rcyc,에너지 여명 ~ Future Dream...,동방지령전 스태프롤,エネルギー黎明 ～ Future Dream...,th11_17,
https://youtu.be/hKoxb1wvlJE,푸른 하늘의 그림자,동방성련선 타이틀,青空の影,th12_01,
https://youtu.be/ryrSjJ_93D8,봄의 항구에서,동방성련선 1면 필드,春の湊に,th12_02,
https://youtu.be/9KAgEzjTDVU,작디작은 현장,동방성련선 1면 보스,小さな小さな賢将,th12_03,
https://youtu.be/XR9_LW-H4OE,닫힌 구름의 통로,동방성련선 2면 필드,閉ざせし雲の通い路,th12_04,
https://youtu.be/j2RCFZOgmiM,만년 방치된 우산에 주의를,동방성련선 2면 보스,万年置き傘にご注意を,th12_05,
https://youtu.be/dgIS4IRHhlI,스카이 루인,동방성련선 3면 필드,スカイルーイン,th12_06,
https://youtu.be/Br2bPYAK5MQ,구세대 아저씨와 하이칼라 소녀,동방성련선 3면 보스,時代親父とハイカラ少女,th12_07,
https://youtu.be/JNWQRlXz9SY,유령객선의 시공을 뛰어넘는 여행,동방성련선 4면 필드,幽霊客船の時空を越えた旅,th12_08,
https://youtu.be/-futQsA9bnI,캡틴 무라사,동방성련선 4면 보스,キャプテン・ムラサ,th12_09,
https://youtu.be/7jOQhxmaSWM,마계 지방도시 에소테리아,동방성련선 5면 필드,魔界地方都市エソテリア,th12_10,
https://youtu.be/m5YpaiJgupo,범무늬의 비사문천,동방성련선 5면 보스,虎柄の毘沙門天,th12_11,
https://youtu.be/CUviHQ34XxQ,법계의 불,동방성련선 6면 필드,法界の火,th12_12,
https://youtu.be/fPSIJU7pqhw,감정의 마천루 ~ Cosmic Mind,동방성련선 6면 보스,感情の摩天楼　～ Cosmic Mind,th12_13,
https://youtu.be/E7ExdMUC11k,밤하늘의 UFO 로맨스,동방성련선 엑스트라 필드,夜空のユーフォーロマンス,th12_14,
https://youtu.be/dW-RnuIg7_A,헤이안의 에일리언,동방성련선 엑스트라 보스,平安のエイリアン,th12_15,
https://youtu.be/Tl75NmBWFIY,요괴사,동방성련선 엔딩,妖怪寺,th12_16,
https://youtu.be/jvUXSrxkFdA,하늘의 돌아오는 길 ~ Sky Dream,동방성련선 스태프롤,空の帰り道　～ Sky Dream,th12_17,
https://youtu.be/OabxET2CDEc,욕심쟁이 영혼,동방신령묘 타이틀,欲深き霊魂,th13_01,
https://youtu.be/UcuJ2dbBGOY,사령의 밤 벚꽃,동방신령묘 1면 필드,死霊の夜桜,th13_02,
https://youtu.be/-T5aEb_lBy0,고스트 리드,동방신령묘 1면 보스,ゴーストリード,th13_03,
https://youtu.be/EKPTd1JpEv8,요괴사에 어서오세요,동방신령묘 2면 필드,妖怪寺へようこそ,th13_04,
https://youtu.be/_IIIbJTEIUo,문 앞의 요괴 소녀,동방신령묘 2면 보스,門前の妖怪小娘,th13_05,
https://youtu.be/sHIb9nZAKqo,멋진 묘지에서 살아 봅시다,동방신령묘 3면 필드,素敵な墓場で暮しましょ,th13_06,
https://youtu.be/n6v8e-GuiTQ,리지드 파라다이스,동방신령묘 3면 보스,リジッドパラダイス,th13_07,
https://youtu.be/rv9Dj104JMw,디자이어 드라이브,동방신령묘 4면 필드,デザイアドライブ,th13_08,
https://youtu.be/j-gueGs2Y5U,오랜 위안셴,동방신령묘 4면 보스,古きユアンシェン,th13_09,
https://youtu.be/SwHHqs519Oc,몽전대사묘,동방신령묘 5면 필드,夢殿大祀廟,th13_10,
https://youtu.be/X0FP_ApKSSk,오오미와 신화전,동방신령묘 5면 보스,大神神話伝,th13_11,
https://youtu.be/cFId_750tKs,작은 욕망의 별하늘,동방신령묘 6면 필드,小さな欲望の星空,th13_12,
https://youtu.be/gRZsSV7uXaM,쇼토쿠전설 ~ True Administrator,동방신령묘 6면 보스,聖徳伝説　～ True Administrator,th13_13,
https://youtu.be/L0FMbGp2G_4,요괴 뒤쪽 참배길,동방신령묘 엑스트라 필드,妖怪裏参道,th13_14,
https://youtu.be/3ymh9wuyWQg,사도의 후타츠이와,동방신령묘 엑스트라 보스,佐渡の二ッ岩,th13_15,
https://youtu.be/oM0RpgJIyNc,신사의 새로운 바람,동방신령묘 엔딩,神社の新しい風,th13_16,
https://youtu.be/j-c-_bdarV4,디자이어 드림,동방신령묘 스태프롤,デザイアドリーム,th13_17,
https://youtu.be/jlcuqaz4N6s,이상한 불제봉,동방휘침성 타이틀,不思議なお祓い棒,th14_01,
https://youtu.be/TMzVFWa-9KE,미스트 레이크,동방휘침성 1면 필드,ミストレイク,th14_02,
https://youtu.be/n1-wfz1eZXs,비경의 머메이드,동방휘침성 1면 보스,秘境のマーメイド,th14_03,
https://youtu.be/AXxiwAbx7MA,운하를 다니는 인요,동방휘침성 2면 필드,運河を行き交う人妖,th14_04,
https://youtu.be/7YKhC5dpZ0Q,버드나무 아래의 듀라한,동방휘침성 2면 보스,柳の下のデュラハン,th14_05,
https://youtu.be/vR9xFG_F6nU,만월의 죽림,동방휘침성 3면 필드,満月の竹林,th14_06,
https://youtu.be/xb5wyAWLkhI,고독한 웨어울프,동방휘침성 3면 보스,孤独なウェアウルフ,th14_07,
https://youtu.be/gAGbMcAXFd0,매지컬 스톰,동방휘침성 4면 필드,マジカルストーム,th14_08,
https://youtu.be/3EGntb8uurc,환상 정유리,동방휘침성 4면 보스,幻想浄瑠璃,th14_09,
https://youtu.be/lQW8F-_Iucs,공중에 가라앉은 휘침성,동방휘침성 5면 필드,空中に沈む輝針城,th14_10,
https://youtu.be/enw0rMwok7s,리버스 이데올로기,동방휘침성 5면 보스,リバースイデオロギー,th14_11,
https://youtu.be/MCY7KFNj4kw,침소봉대의 천수각,동방휘침성 6면 필드,針小棒大の天守閣,th14_12,
https://youtu.be/jEleut2IFiQ,빛나는 바늘의 소인족 ~ Little Princess,동방휘침성 6면 보스,輝く針の小人族　～ Little Princess,th14_13,
https://youtu.be/ZurFGad418k,마력의 뇌운,동방휘침성 엑스트라 필드,魔力の雷雲,th14_14,
https://youtu.be/NKu3jwFysBQ,원시의 비트 ~ Pristine Beat,동방휘침성 엑스트라 보스,始原のビート　～ Pristine Beat,th14_15,
https://youtu.be/QQ6C3pilJ_U,요술망치의 마력,동방휘침성 엔딩,小槌の魔力,th14_16,
https://youtu.be/6FrYPoXkp_o,이상하고 이상한 도구들,동방휘침성 스태프롤,不思議な不思議な道具達,th14_17,
https://youtu.be/CLoskQcTCZA,우주 무녀 나타나다,동방감주전 타이틀,宇宙巫女現る,th15_01,
https://youtu.be/OKj2pNK6dUc,"잊기 어려운, 인연의 푸르름",동방감주전 1면 필드,忘れがたき、よすがの緑,th15_02,
https://youtu.be/Q9AFIUsyCIE,토끼는 내려앉았다,동방감주전 1면 보스,兎は舞い降りた,th15_03,
https://youtu.be/J3ioa007gS8,호수는 맑은 달빛을 비추며,동방감주전 2면 필드,湖は浄めの月光を映して,th15_04,
https://youtu.be/bADmcQ0jGwI,9월의 펌프킨,동방감주전 2면 보스,九月のパンプキン,th15_05,
https://youtu.be/ncTksREyxu8,우주를 나는 이상한 무녀,동방감주전 3면 필드,宇宙を飛ぶ不思議な巫女,th15_06,
https://youtu.be/D5cTWVSc-Ks,영원의 춘몽,동방감주전 3면 보스,永遠の春夢,th15_07,
https://youtu.be/K4ffOJZ7ceA,얼어붙은 영원의 도시,동방감주전 4면 필드,凍り付いた永遠の都,th15_08,
https://youtu.be/-h5zR76jUVE,역전하는 휠 오브 포춘,동방감주전 4면 보스,逆転するホイールオブフォーチュン,th15_09,
https://youtu.be/FEOw5MQuTl0,아득한 38만 킬로의 보야주,동방감주전 5면 필드,遥か38万キロのボヤージュ,th15_10,
https://youtu.be/8bnV_TVbHHY,성조기의 피에로,동방감주전 5면 보스,星条旗のピエロ,th15_11,
https://youtu.be/sYeuxo8WU30,고향별이 비치는 바다,동방감주전 6면 필드,故郷の星が映る海,th15_12,
https://youtu.be/R7CtQUU5bFs,퓨어 퓨리스 ~ 마음이 있는 곳,동방감주전 6면 보스,ピュアヒューリーズ　～ 心の在処,th15_13,
https://youtu.be/dN8SpzkYd-4,본 적 없는 악몽의 세계,동방감주전 엑스트라 필드,見た事も無い悪夢の世界,th15_14,
https://youtu.be/F2kX9_SXK2Y,판데모닉 플래닛,동방감주전 엑스트라 보스,パンデモニックプラネット,th15_15,
https://youtu.be/D8D50TZm6QY,신사에서 보이는 달,동방감주전 엔딩,神社から見える月,th15_16,
https://youtu.be/znh4AwMviaQ,우주 무녀 귀환하다,동방감주전 스태프롤,宇宙巫女帰還する,th15_17,
https://youtu.be/mqRNV7cikz8,벚꽃 흩날리는 천공,동방천공장 타이틀,桜舞い散る天空,th16_01,
https://youtu.be/WoMTpt2q5Q4,희망의 별은 푸른 하늘에 뜬다,동방천공장 1면 필드,希望の星は青霄に昇る,th16_02,
https://youtu.be/b1Y8A2x89Lo,한여름 요정의 꿈,동방천공장 1면 보스,真夏の妖精の夢,th16_03,
https://youtu.be/qcZunvO1ZXU,가을바람은 요괴의 산으로,동방천공장 2면 필드,色無き風は妖怪の山に,th16_04,
https://youtu.be/dpvV7hO7fSM,깊은 산 속의 인카운터,동방천공장 2면 보스,山奥のエンカウンター,th16_05,
https://youtu.be/120vgc8BAQo,벚꽃빛 바다를 헤엄치며,동방천공장 3면 필드,桜色の海を泳いで,th16_06,
https://youtu.be/nKLEI0A9kVQ,한 쌍의 신수,동방천공장 3면 보스,一対の神獣,th16_07,
https://youtu.be/DlHiSfFF5Ug,환상의 화이트 트래블러,동방천공장 4면 필드,幻想のホワイトトラベラー,th16_08,
https://youtu.be/XzbXZlIJ3zk,마법의 삿갓 지장,동방천공장 4면 보스,魔法の笠地蔵,th16_09,
https://youtu.be/4BAUiDfsqms,"금단의 문 너머는, 이승인가 저승인가",동방천공장 5면 필드,禁断の扉の向こうは、この世かあの世か,th16_10,
https://youtu.be/pmc0g5nBhI0,크레이지 백댄서즈,동방천공장 5면 보스,クレイジーバックダンサーズ,th16_11,
https://youtu.be/txG14-Gfc7s,인투 백도어,동방천공장 6면 필드,イントゥ・バックドア,th16_12,
https://youtu.be/vPVC9CRQylc,비닉된 포 시즌스,동방천공장 6면 보스,秘匿されたフォーシーズンズ,th16_13,
https://youtu.be/5oQTqVCTvHc,이젠 문으로는 들어갈 수 없어,동방천공장 엑스트라 필드,もうドアには入れない,th16_14,
https://youtu.be/fS7VQSB5pic,비신 마타라 ~ Hidden Star in All Seasons,동방천공장 엑스트라 보스,秘神マターラ　～ Hidden Star in All Seasons.,th16_15,
https://youtu.be/n4TaoHxq7Vo,부자연스러운 자연,동방천공장 엔딩,不自然な自然,th16_16,
https://youtu.be/y5Wg6bG2bdE,하얀 여행자,동방천공장 스태프롤,白い旅人,th16_17,
https://youtu.be/8YQcVoruNB8,말 못 하는 짐승의 영혼,동방귀형수 타이틀,物言わぬ獣の霊,th17_01,
https://youtu.be/ACGEBeikqbg,지장만이 아는 애탄,동방귀형수 1면 필드,地蔵だけが知る哀嘆,th17_02,
https://youtu.be/h_M2m6tNB4Q,젤리 스톤,동방귀형수 1면 보스,ジェリーストーン,th17_03,
https://youtu.be/yFfbNcLG5QY,로스트 리버,동방귀형수 2면 필드,ロストリバー,th17_04,
https://youtu.be/GnVZTZG61us,돌의 갓난아이와 물 속의 소,동방귀형수 2면 보스,石の赤子と水中の牛,th17_05,
https://youtu.be/hSwwa-AnqzE,불후의 만주사화,동방귀형수 3면 필드,不朽の曼珠沙華,th17_06,
https://youtu.be/97jpGdImMt4,세라픽 치킨,동방귀형수 3면 보스,セラフィックチキン,th17_07,
https://youtu.be/G0OqvfKpwgI,언로케이티드 헬,동방귀형수 4면 필드,アンロケイテッドヘル,th17_08,
https://youtu.be/k1j48UMyenI,토터스 드래곤 ~ 행운과 불운,동방귀형수 4면 보스,トータスドラゴン　～ 幸運と不運,th17_09,
https://youtu.be/JLj3NpOEX7k,비스트 메트로폴리스,동방귀형수 5면 필드,ビーストメトロポリス,th17_10,
https://youtu.be/WLkmHrwk3CU,세라믹스의 장도인,동방귀형수 5면 보스,セラミックスの杖刀人,th17_11,
https://youtu.be/8nmJ3CO3rnA,일렉트릭 헤리티지,동방귀형수 6면 필드,エレクトリックヘリテージ,th17_12,
https://youtu.be/Hr52q96FOUc,우상에 세계를 맡기고 ~ Idoratrize World,동방귀형수 6면 보스,偶像に世界を委ねて　～ Idoratrize World,th17_13,
https://youtu.be/yNEF_icgcDw,눈부신 약육강식의 규칙,동방귀형수 엑스트라 필드,輝かしき弱肉強食の掟,th17_14,
https://youtu.be/snfj4MzqY2E,쇼토쿠 태자의 페가수스 ~ Dark Pegasus,동방귀형수 엑스트라 보스,聖徳太子のペガサス　～ Dark Pegasus,th17_15,
https://youtu.be/0CscaagVDRM,축생들의 휴식,동방귀형수 엔딩,畜生達の休息,th17_16,
https://youtu.be/iHL6UatMWsU,지하에서의 귀환,동방귀형수 스태프롤,地下からの帰還,th17_17,
